"","value.var"
"LOC106596185",0.0204743453688147
"LOC106583889",0.0204627886038444
"LOC106562664",0.020459671254222
"col2a1b",-0.0204504069082816
"wnt2ba",0.0204492360733457
"LOC106573648",0.0204072861018692
"LOC106560709",0.0203877649185982
"LOC106569415",0.0203684096476775
"LOC123732864",0.0203663859336783
"zgc:101540",0.0203632633287454
"LOC106576617",-0.0203611131529421
"vdac2",0.0203413689945552
"LOC106572500",0.0203176498231654
"LOC123729814",-0.0203094423088785
"golt1bb",-0.0202952771193533
"LOC106574371",0.0202502245129226
"LOC106599211",0.0202279111714764
"arg2",0.0202124034891604
"LOC106575850",0.0201795522803426
"LOC123741960",0.020179249696562
"LOC106562120",0.0201782346132379
